idx,image_path
21797,imagenet-mini/train/n07720875/n07720875_8332.JPEG
21798,imagenet-mini/train/n03775546/n03775546_3647.JPEG
21799,imagenet-mini/train/n03775546/n03775546_16757.JPEG
21800,imagenet-mini/train/n03775546/n03775546_9021.JPEG
21801,imagenet-mini/train/n03775546/n03775546_2353.JPEG
21802,imagenet-mini/train/n03775546/n03775546_215.JPEG
21803,imagenet-mini/train/n03775546/n03775546_19111.JPEG
21804,imagenet-mini/train/n03775546/n03775546_794.JPEG
21805,imagenet-mini/train/n03775546/n03775546_1723.JPEG
21806,imagenet-mini/train/n03775546/n03775546_85.JPEG
21807,imagenet-mini/train/n03775546/n03775546_1958.JPEG
21808,imagenet-mini/train/n03775546/n03775546_734.JPEG
21809,imagenet-mini/train/n03775546/n03775546_1495.JPEG
21810,imagenet-mini/train/n03775546/n03775546_14661.JPEG
21811,imagenet-mini/train/n03775546/n03775546_9462.JPEG
21812,imagenet-mini/train/n03775546/n03775546_14564.JPEG
21813,imagenet-mini/train/n03775546/n03775546_223.JPEG
21814,imagenet-mini/train/n03775546/n03775546_8748.JPEG
21815,imagenet-mini/train/n03775546/n03775546_4457.JPEG
21816,imagenet-mini/train/n03775546/n03775546_2544.JPEG
21817,imagenet-mini/train/n03775546/n03775546_11596.JPEG
21818,imagenet-mini/train/n03775546/n03775546_7851.JPEG
21819,imagenet-mini/train/n03775546/n03775546_13572.JPEG
21820,imagenet-mini/train/n03775546/n03775546_239.JPEG
21821,imagenet-mini/train/n03775546/n03775546_9893.JPEG
21822,imagenet-mini/train/n03775546/n03775546_10471.JPEG
21823,imagenet-mini/train/n03775546/n03775546_4662.JPEG
21824,imagenet-mini/train/n03775546/n03775546_10270.JPEG
21825,imagenet-mini/train/n03775546/n03775546_12087.JPEG
21826,imagenet-mini/train/n03775546/n03775546_13903.JPEG
21827,imagenet-mini/train/n03775546/n03775546_9522.JPEG
21828,imagenet-mini/train/n03775546/n03775546_5021.JPEG
21829,imagenet-mini/train/n03775546/n03775546_11846.JPEG
21830,imagenet-mini/train/n03775546/n03775546_6472.JPEG
21831,imagenet-mini/train/n03775546/n03775546_2441.JPEG
21832,imagenet-mini/train/n03775546/n03775546_8480.JPEG
21833,imagenet-mini/train/n03775546/n03775546_8060.JPEG
21834,imagenet-mini/train/n03775546/n03775546_13487.JPEG
21835,imagenet-mini/train/n03775546/n03775546_16129.JPEG
21836,imagenet-mini/train/n03775546/n03775546_2581.JPEG
21837,imagenet-mini/train/n03775546/n03775546_2755.JPEG
21838,imagenet-mini/train/n02808304/n02808304_7462.JPEG
21839,imagenet-mini/train/n02808304/n02808304_12128.JPEG
21840,imagenet-mini/train/n02808304/n02808304_3581.JPEG
21841,imagenet-mini/train/n02808304/n02808304_8102.JPEG
21842,imagenet-mini/train/n02808304/n02808304_19222.JPEG
21843,imagenet-mini/train/n02808304/n02808304_1879.JPEG
21844,imagenet-mini/train/n02808304/n02808304_2662.JPEG
21845,imagenet-mini/train/n02808304/n02808304_3594.JPEG
21846,imagenet-mini/train/n02808304/n02808304_11878.JPEG
21847,imagenet-mini/train/n02808304/n02808304_11473.JPEG
21848,imagenet-mini/train/n02808304/n02808304_7690.JPEG
21849,imagenet-mini/train/n02808304/n02808304_7787.JPEG
21850,imagenet-mini/train/n02808304/n02808304_4185.JPEG
21851,imagenet-mini/train/n02808304/n02808304_18162.JPEG
21852,imagenet-mini/train/n02808304/n02808304_6643.JPEG
21853,imagenet-mini/train/n02808304/n02808304_7368.JPEG
21854,imagenet-mini/train/n02808304/n02808304_17095.JPEG
21855,imagenet-mini/train/n02808304/n02808304_11676.JPEG
21856,imagenet-mini/train/n02808304/n02808304_3525.JPEG
21857,imagenet-mini/train/n02808304/n02808304_6526.JPEG
21858,imagenet-mini/train/n02808304/n02808304_1639.JPEG
21859,imagenet-mini/train/n02808304/n02808304_18621.JPEG
21860,imagenet-mini/train/n02808304/n02808304_11926.JPEG
21861,imagenet-mini/train/n02808304/n02808304_5777.JPEG
21862,imagenet-mini/train/n02808304/n02808304_6040.JPEG
21863,imagenet-mini/train/n02808304/n02808304_6487.JPEG
21864,imagenet-mini/train/n02808304/n02808304_2691.JPEG
21865,imagenet-mini/train/n02808304/n02808304_19563.JPEG
21866,imagenet-mini/train/n02808304/n02808304_4453.JPEG
21867,imagenet-mini/train/n02808304/n02808304_14482.JPEG
21868,imagenet-mini/train/n02808304/n02808304_6452.JPEG
21869,imagenet-mini/train/n02808304/n02808304_2131.JPEG
21870,imagenet-mini/train/n02808304/n02808304_7587.JPEG
21871,imagenet-mini/train/n02808304/n02808304_1453.JPEG
21872,imagenet-mini/train/n02808304/n02808304_11408.JPEG
21873,imagenet-mini/train/n02808304/n02808304_3622.JPEG
21874,imagenet-mini/train/n02808304/n02808304_15544.JPEG
21875,imagenet-mini/train/n02808304/n02808304_2868.JPEG
21876,imagenet-mini/train/n02808304/n02808304_8020.JPEG
21877,imagenet-mini/train/n02823750/n02823750_683.JPEG
21878,imagenet-mini/train/n02823750/n02823750_1493.JPEG
21879,imagenet-mini/train/n02823750/n02823750_4851.JPEG
21880,imagenet-mini/train/n02823750/n02823750_862.JPEG
21881,imagenet-mini/train/n02823750/n02823750_9769.JPEG
21882,imagenet-mini/train/n02823750/n02823750_6945.JPEG
21883,imagenet-mini/train/n02823750/n02823750_884.JPEG
21884,imagenet-mini/train/n02823750/n02823750_869.JPEG
21885,imagenet-mini/train/n02823750/n02823750_484.JPEG
21886,imagenet-mini/train/n02823750/n02823750_475.JPEG
21887,imagenet-mini/train/n02823750/n02823750_670.JPEG
21888,imagenet-mini/train/n02823750/n02823750_9302.JPEG
21889,imagenet-mini/train/n02823750/n02823750_3294.JPEG
21890,imagenet-mini/train/n02823750/n02823750_11427.JPEG
21891,imagenet-mini/train/n02823750/n02823750_1433.JPEG
21892,imagenet-mini/train/n02823750/n02823750_1779.JPEG
21893,imagenet-mini/train/n02823750/n02823750_7268.JPEG
21894,imagenet-mini/train/n02823750/n02823750_1431.JPEG
21895,imagenet-mini/train/n02823750/n02823750_3366.JPEG
21896,imagenet-mini/train/n02823750/n02823750_2801.JPEG
21897,imagenet-mini/train/n02823750/n02823750_2814.JPEG
21898,imagenet-mini/train/n02823750/n02823750_524.JPEG
21899,imagenet-mini/train/n02823750/n02823750_467.JPEG
21900,imagenet-mini/train/n02823750/n02823750_3669.JPEG
21901,imagenet-mini/train/n02823750/n02823750_8087.JPEG
21902,imagenet-mini/train/n02823750/n02823750_7904.JPEG
21903,imagenet-mini/train/n02823750/n02823750_8238.JPEG
21904,imagenet-mini/train/n02823750/n02823750_1854.JPEG
21905,imagenet-mini/train/n02823750/n02823750_10038.JPEG
21906,imagenet-mini/train/n02823750/n02823750_2334.JPEG
21907,imagenet-mini/train/n02823750/n02823750_4417.JPEG
21908,imagenet-mini/train/n02823750/n02823750_1110.JPEG
21909,imagenet-mini/train/n02823750/n02823750_1518.JPEG
21910,imagenet-mini/train/n02823750/n02823750_3497.JPEG
21911,imagenet-mini/train/n02167151/n02167151_10099.JPEG
21912,imagenet-mini/train/n02167151/n02167151_5750.JPEG
21913,imagenet-mini/train/n02167151/n02167151_7967.JPEG
21914,imagenet-mini/train/n02167151/n02167151_6113.JPEG
21915,imagenet-mini/train/n02167151/n02167151_3121.JPEG
21916,imagenet-mini/train/n02167151/n02167151_4556.JPEG
21917,imagenet-mini/train/n02167151/n02167151_5253.JPEG
21918,imagenet-mini/train/n02167151/n02167151_8204.JPEG
21919,imagenet-mini/train/n02167151/n02167151_2755.JPEG
21920,imagenet-mini/train/n02167151/n02167151_11668.JPEG
21921,imagenet-mini/train/n02167151/n02167151_2982.JPEG
21922,imagenet-mini/train/n02167151/n02167151_1871.JPEG
21923,imagenet-mini/train/n02167151/n02167151_8287.JPEG
21924,imagenet-mini/train/n02167151/n02167151_2109.JPEG
21925,imagenet-mini/train/n02167151/n02167151_9493.JPEG
21926,imagenet-mini/train/n02167151/n02167151_1767.JPEG
21927,imagenet-mini/train/n02167151/n02167151_1416.JPEG
21928,imagenet-mini/train/n02167151/n02167151_6916.JPEG
21929,imagenet-mini/train/n02167151/n02167151_14097.JPEG
21930,imagenet-mini/train/n02167151/n02167151_2774.JPEG
21931,imagenet-mini/train/n02167151/n02167151_9596.JPEG
21932,imagenet-mini/train/n02167151/n02167151_5989.JPEG
21933,imagenet-mini/train/n02167151/n02167151_5595.JPEG
21934,imagenet-mini/train/n02167151/n02167151_11192.JPEG
21935,imagenet-mini/train/n02167151/n02167151_1680.JPEG
21936,imagenet-mini/train/n02167151/n02167151_2839.JPEG
21937,imagenet-mini/train/n02167151/n02167151_1588.JPEG
21938,imagenet-mini/train/n02167151/n02167151_6808.JPEG
21939,imagenet-mini/train/n03670208/n03670208_24465.JPEG
21940,imagenet-mini/train/n03670208/n03670208_33764.JPEG
21941,imagenet-mini/train/n03670208/n03670208_25071.JPEG
21942,imagenet-mini/train/n03670208/n03670208_14944.JPEG
21943,imagenet-mini/train/n03670208/n03670208_4150.JPEG
21944,imagenet-mini/train/n03670208/n03670208_6568.JPEG
21945,imagenet-mini/train/n03670208/n03670208_36693.JPEG
21946,imagenet-mini/train/n03670208/n03670208_20991.JPEG
21947,imagenet-mini/train/n03670208/n03670208_3705.JPEG
21948,imagenet-mini/train/n03670208/n03670208_6310.JPEG
21949,imagenet-mini/train/n03670208/n03670208_11372.JPEG
21950,imagenet-mini/train/n03670208/n03670208_5314.JPEG
21951,imagenet-mini/train/n03670208/n03670208_24254.JPEG
21952,imagenet-mini/train/n03670208/n03670208_6427.JPEG
21953,imagenet-mini/train/n03670208/n03670208_13910.JPEG
21954,imagenet-mini/train/n03670208/n03670208_49876.JPEG
21955,imagenet-mini/train/n03670208/n03670208_5369.JPEG
21956,imagenet-mini/train/n03670208/n03670208_9692.JPEG
21957,imagenet-mini/train/n03670208/n03670208_42256.JPEG
21958,imagenet-mini/train/n03670208/n03670208_8095.JPEG
21959,imagenet-mini/train/n03670208/n03670208_1196.JPEG
21960,imagenet-mini/train/n03670208/n03670208_5270.JPEG
21961,imagenet-mini/train/n03670208/n03670208_34.JPEG
21962,imagenet-mini/train/n03670208/n03670208_13326.JPEG
21963,imagenet-mini/train/n03670208/n03670208_4257.JPEG
21964,imagenet-mini/train/n03670208/n03670208_32206.JPEG
21965,imagenet-mini/train/n03670208/n03670208_3483.JPEG
21966,imagenet-mini/train/n03670208/n03670208_43906.JPEG
21967,imagenet-mini/train/n03670208/n03670208_5727.JPEG
21968,imagenet-mini/train/n03670208/n03670208_7458.JPEG
21969,imagenet-mini/train/n03670208/n03670208_11531.JPEG
21970,imagenet-mini/train/n03670208/n03670208_4927.JPEG
21971,imagenet-mini/train/n03670208/n03670208_7793.JPEG
21972,imagenet-mini/train/n04482393/n04482393_3891.JPEG
21973,imagenet-mini/train/n04482393/n04482393_1531.JPEG
21974,imagenet-mini/train/n04482393/n04482393_3709.JPEG
21975,imagenet-mini/train/n04482393/n04482393_30001.JPEG
21976,imagenet-mini/train/n04482393/n04482393_20606.JPEG
21977,imagenet-mini/train/n04482393/n04482393_10391.JPEG
21978,imagenet-mini/train/n04482393/n04482393_13306.JPEG
21979,imagenet-mini/train/n04482393/n04482393_12643.JPEG
21980,imagenet-mini/train/n04482393/n04482393_28133.JPEG
21981,imagenet-mini/train/n04482393/n04482393_5160.JPEG
21982,imagenet-mini/train/n04482393/n04482393_25917.JPEG
21983,imagenet-mini/train/n04482393/n04482393_20821.JPEG
21984,imagenet-mini/train/n04482393/n04482393_4159.JPEG
21985,imagenet-mini/train/n04482393/n04482393_10963.JPEG
21986,imagenet-mini/train/n04482393/n04482393_17399.JPEG
21987,imagenet-mini/train/n04482393/n04482393_19243.JPEG
21988,imagenet-mini/train/n04482393/n04482393_5383.JPEG
21989,imagenet-mini/train/n04482393/n04482393_10791.JPEG
21990,imagenet-mini/train/n04482393/n04482393_21706.JPEG
21991,imagenet-mini/train/n04482393/n04482393_18053.JPEG
21992,imagenet-mini/train/n04482393/n04482393_11110.JPEG
21993,imagenet-mini/train/n04482393/n04482393_8836.JPEG
21994,imagenet-mini/train/n04482393/n04482393_27.JPEG
21995,imagenet-mini/train/n04482393/n04482393_8045.JPEG
21996,imagenet-mini/train/n04482393/n04482393_3799.JPEG
21997,imagenet-mini/train/n02980441/n02980441_33803.JPEG
21998,imagenet-mini/train/n02980441/n02980441_43180.JPEG
21999,imagenet-mini/train/n02980441/n02980441_2186.JPEG
22000,imagenet-mini/train/n02980441/n02980441_18030.JPEG
22001,imagenet-mini/train/n02980441/n02980441_6216.JPEG
22002,imagenet-mini/train/n02980441/n02980441_321.JPEG
22003,imagenet-mini/train/n02980441/n02980441_14566.JPEG
22004,imagenet-mini/train/n02980441/n02980441_9909.JPEG
22005,imagenet-mini/train/n02980441/n02980441_4120.JPEG
22006,imagenet-mini/train/n02980441/n02980441_33999.JPEG
22007,imagenet-mini/train/n02980441/n02980441_36605.JPEG
22008,imagenet-mini/train/n02980441/n02980441_10603.JPEG
22009,imagenet-mini/train/n02980441/n02980441_33100.JPEG
22010,imagenet-mini/train/n02980441/n02980441_18708.JPEG
22011,imagenet-mini/train/n02980441/n02980441_12127.JPEG
22012,imagenet-mini/train/n02980441/n02980441_22977.JPEG
22013,imagenet-mini/train/n02980441/n02980441_24840.JPEG
22014,imagenet-mini/train/n02980441/n02980441_29624.JPEG
22015,imagenet-mini/train/n02980441/n02980441_2932.JPEG
22016,imagenet-mini/train/n02980441/n02980441_10100.JPEG
22017,imagenet-mini/train/n02980441/n02980441_2965.JPEG
22018,imagenet-mini/train/n02980441/n02980441_35666.JPEG
22019,imagenet-mini/train/n02980441/n02980441_3199.JPEG
22020,imagenet-mini/train/n02980441/n02980441_3068.JPEG
22021,imagenet-mini/train/n02980441/n02980441_5027.JPEG
22022,imagenet-mini/train/n02980441/n02980441_16710.JPEG
22023,imagenet-mini/train/n02980441/n02980441_6464.JPEG
22024,imagenet-mini/train/n03803284/n03803284_7737.JPEG
22025,imagenet-mini/train/n03803284/n03803284_2150.JPEG
22026,imagenet-mini/train/n03803284/n03803284_10792.JPEG
22027,imagenet-mini/train/n03803284/n03803284_5636.JPEG
22028,imagenet-mini/train/n03803284/n03803284_6911.JPEG
22029,imagenet-mini/train/n03803284/n03803284_14062.JPEG
22030,imagenet-mini/train/n03803284/n03803284_9642.JPEG
22031,imagenet-mini/train/n03803284/n03803284_684.JPEG
22032,imagenet-mini/train/n03803284/n03803284_5100.JPEG
22033,imagenet-mini/train/n03803284/n03803284_6738.JPEG
22034,imagenet-mini/train/n03803284/n03803284_7374.JPEG
22035,imagenet-mini/train/n03803284/n03803284_4517.JPEG
22036,imagenet-mini/train/n03803284/n03803284_8362.JPEG
22037,imagenet-mini/train/n03803284/n03803284_7458.JPEG
22038,imagenet-mini/train/n03803284/n03803284_5078.JPEG
22039,imagenet-mini/train/n03803284/n03803284_19269.JPEG
22040,imagenet-mini/train/n03803284/n03803284_18259.JPEG
22041,imagenet-mini/train/n03803284/n03803284_15076.JPEG
22042,imagenet-mini/train/n03803284/n03803284_24924.JPEG
22043,imagenet-mini/train/n03803284/n03803284_6760.JPEG
22044,imagenet-mini/train/n03803284/n03803284_22761.JPEG
22045,imagenet-mini/train/n03803284/n03803284_2114.JPEG
22046,imagenet-mini/train/n03803284/n03803284_12993.JPEG
22047,imagenet-mini/train/n03803284/n03803284_23293.JPEG
22048,imagenet-mini/train/n03803284/n03803284_5501.JPEG
22049,imagenet-mini/train/n03803284/n03803284_5820.JPEG
22050,imagenet-mini/train/n03803284/n03803284_2622.JPEG
22051,imagenet-mini/train/n03803284/n03803284_4553.JPEG
22052,imagenet-mini/train/n03803284/n03803284_25394.JPEG
22053,imagenet-mini/train/n03803284/n03803284_17482.JPEG
22054,imagenet-mini/train/n03803284/n03803284_9866.JPEG
22055,imagenet-mini/train/n03803284/n03803284_10224.JPEG
22056,imagenet-mini/train/n03803284/n03803284_487.JPEG
22057,imagenet-mini/train/n03803284/n03803284_6951.JPEG
22058,imagenet-mini/train/n03803284/n03803284_1679.JPEG
22059,imagenet-mini/train/n03803284/n03803284_16250.JPEG
22060,imagenet-mini/train/n03803284/n03803284_19001.JPEG
22061,imagenet-mini/train/n03803284/n03803284_7570.JPEG
22062,imagenet-mini/train/n03803284/n03803284_12413.JPEG
22063,imagenet-mini/train/n03803284/n03803284_2798.JPEG
22064,imagenet-mini/train/n03803284/n03803284_12425.JPEG
22065,imagenet-mini/train/n03803284/n03803284_8054.JPEG
22066,imagenet-mini/train/n03803284/n03803284_5208.JPEG
22067,imagenet-mini/train/n03803284/n03803284_20343.JPEG
22068,imagenet-mini/train/n03803284/n03803284_5192.JPEG
22069,imagenet-mini/train/n03803284/n03803284_6680.JPEG
22070,imagenet-mini/train/n03803284/n03803284_7953.JPEG
22071,imagenet-mini/train/n03803284/n03803284_4009.JPEG
22072,imagenet-mini/train/n03803284/n03803284_2077.JPEG
22073,imagenet-mini/train/n02966193/n02966193_6366.JPEG
22074,imagenet-mini/train/n02966193/n02966193_38312.JPEG
22075,imagenet-mini/train/n02966193/n02966193_32238.JPEG
22076,imagenet-mini/train/n02966193/n02966193_10913.JPEG
22077,imagenet-mini/train/n02966193/n02966193_1163.JPEG
22078,imagenet-mini/train/n02966193/n02966193_19980.JPEG
22079,imagenet-mini/train/n02966193/n02966193_21630.JPEG
22080,imagenet-mini/train/n02966193/n02966193_10619.JPEG
22081,imagenet-mini/train/n02966193/n02966193_3026.JPEG
22082,imagenet-mini/train/n02966193/n02966193_14118.JPEG
22083,imagenet-mini/train/n02966193/n02966193_85240.JPEG
22084,imagenet-mini/train/n02966193/n02966193_22957.JPEG
22085,imagenet-mini/train/n02966193/n02966193_33617.JPEG
22086,imagenet-mini/train/n02966193/n02966193_2650.JPEG
22087,imagenet-mini/train/n02966193/n02966193_11657.JPEG
22088,imagenet-mini/train/n02966193/n02966193_20794.JPEG
22089,imagenet-mini/train/n02119022/n02119022_9133.JPEG
22090,imagenet-mini/train/n02119022/n02119022_1857.JPEG
22091,imagenet-mini/train/n02119022/n02119022_81.JPEG
22092,imagenet-mini/train/n02119022/n02119022_11315.JPEG
22093,imagenet-mini/train/n02119022/n02119022_8340.JPEG
22094,imagenet-mini/train/n02119022/n02119022_1036.JPEG
22095,imagenet-mini/train/n02119022/n02119022_14937.JPEG
22096,imagenet-mini/train/n02119022/n02119022_12257.JPEG
22097,imagenet-mini/train/n02119022/n02119022_8722.JPEG
22098,imagenet-mini/train/n02119022/n02119022_8711.JPEG
22099,imagenet-mini/train/n02119022/n02119022_28133.JPEG
22100,imagenet-mini/train/n02119022/n02119022_6738.JPEG
22101,imagenet-mini/train/n02119022/n02119022_5395.JPEG
22102,imagenet-mini/train/n02119022/n02119022_2178.JPEG
22103,imagenet-mini/train/n02119022/n02119022_3555.JPEG
22104,imagenet-mini/train/n02119022/n02119022_3846.JPEG
22105,imagenet-mini/train/n02119022/n02119022_9380.JPEG
22106,imagenet-mini/train/n02119022/n02119022_8291.JPEG
22107,imagenet-mini/train/n02119022/n02119022_9144.JPEG
22108,imagenet-mini/train/n02119022/n02119022_7289.JPEG
22109,imagenet-mini/train/n02119022/n02119022_9194.JPEG
22110,imagenet-mini/train/n02119022/n02119022_3148.JPEG
22111,imagenet-mini/train/n02119022/n02119022_3473.JPEG
22112,imagenet-mini/train/n02119022/n02119022_1555.JPEG
22113,imagenet-mini/train/n02119022/n02119022_9151.JPEG
22114,imagenet-mini/train/n02119022/n02119022_19567.JPEG
22115,imagenet-mini/train/n02119022/n02119022_8441.JPEG
22116,imagenet-mini/train/n02119022/n02119022_3585.JPEG
22117,imagenet-mini/train/n02119022/n02119022_7171.JPEG
22118,imagenet-mini/train/n02119022/n02119022_12839.JPEG
22119,imagenet-mini/train/n02119022/n02119022_2217.JPEG
22120,imagenet-mini/train/n03666591/n03666591_2570.JPEG
22121,imagenet-mini/train/n03666591/n03666591_42581.JPEG
22122,imagenet-mini/train/n03666591/n03666591_32755.JPEG
22123,imagenet-mini/train/n03666591/n03666591_18903.JPEG
22124,imagenet-mini/train/n03666591/n03666591_37971.JPEG
22125,imagenet-mini/train/n03666591/n03666591_17622.JPEG
22126,imagenet-mini/train/n03666591/n03666591_14339.JPEG
22127,imagenet-mini/train/n03666591/n03666591_10499.JPEG
22128,imagenet-mini/train/n03666591/n03666591_21665.JPEG
22129,imagenet-mini/train/n03666591/n03666591_15310.JPEG
22130,imagenet-mini/train/n03666591/n03666591_13198.JPEG
22131,imagenet-mini/train/n03666591/n03666591_15840.JPEG
22132,imagenet-mini/train/n03666591/n03666591_52770.JPEG
22133,imagenet-mini/train/n03666591/n03666591_18810.JPEG
22134,imagenet-mini/train/n03666591/n03666591_17401.JPEG
22135,imagenet-mini/train/n03666591/n03666591_9379.JPEG
22136,imagenet-mini/train/n03666591/n03666591_36050.JPEG
22137,imagenet-mini/train/n03666591/n03666591_42589.JPEG
22138,imagenet-mini/train/n03666591/n03666591_8853.JPEG
22139,imagenet-mini/train/n03666591/n03666591_5462.JPEG
22140,imagenet-mini/train/n03666591/n03666591_40911.JPEG
22141,imagenet-mini/train/n03666591/n03666591_44252.JPEG
22142,imagenet-mini/train/n03666591/n03666591_38736.JPEG
22143,imagenet-mini/train/n03666591/n03666591_10430.JPEG
22144,imagenet-mini/train/n03666591/n03666591_9818.JPEG
22145,imagenet-mini/train/n03666591/n03666591_9126.JPEG
22146,imagenet-mini/train/n03666591/n03666591_15140.JPEG
22147,imagenet-mini/train/n03666591/n03666591_10298.JPEG
22148,imagenet-mini/train/n03666591/n03666591_15612.JPEG
22149,imagenet-mini/train/n03666591/n03666591_4112.JPEG
22150,imagenet-mini/train/n03666591/n03666591_64429.JPEG
22151,imagenet-mini/train/n03666591/n03666591_39876.JPEG
22152,imagenet-mini/train/n03666591/n03666591_32370.JPEG
22153,imagenet-mini/train/n03666591/n03666591_14287.JPEG
22154,imagenet-mini/train/n03666591/n03666591_55072.JPEG
22155,imagenet-mini/train/n03666591/n03666591_16256.JPEG
22156,imagenet-mini/train/n02966687/n02966687_10174.JPEG
22157,imagenet-mini/train/n02966687/n02966687_7643.JPEG
22158,imagenet-mini/train/n02966687/n02966687_7382.JPEG
22159,imagenet-mini/train/n02966687/n02966687_17243.JPEG
22160,imagenet-mini/train/n02966687/n02966687_13618.JPEG
22161,imagenet-mini/train/n02966687/n02966687_14590.JPEG
22162,imagenet-mini/train/n02966687/n02966687_15029.JPEG
22163,imagenet-mini/train/n02966687/n02966687_15205.JPEG
22164,imagenet-mini/train/n02966687/n02966687_1533.JPEG
22165,imagenet-mini/train/n02966687/n02966687_12591.JPEG
22166,imagenet-mini/train/n02966687/n02966687_7859.JPEG
22167,imagenet-mini/train/n02966687/n02966687_9164.JPEG
22168,imagenet-mini/train/n02966687/n02966687_120.JPEG
22169,imagenet-mini/train/n02966687/n02966687_12620.JPEG
22170,imagenet-mini/train/n02966687/n02966687_1416.JPEG
22171,imagenet-mini/train/n02966687/n02966687_520.JPEG
22172,imagenet-mini/train/n02966687/n02966687_3742.JPEG
22173,imagenet-mini/train/n02966687/n02966687_8024.JPEG
22174,imagenet-mini/train/n02966687/n02966687_8469.JPEG
22175,imagenet-mini/train/n02966687/n02966687_7730.JPEG
22176,imagenet-mini/train/n02966687/n02966687_8336.JPEG
22177,imagenet-mini/train/n02966687/n02966687_14527.JPEG
22178,imagenet-mini/train/n02966687/n02966687_7062.JPEG
22179,imagenet-mini/train/n02966687/n02966687_9595.JPEG
22180,imagenet-mini/train/n02966687/n02966687_595.JPEG
22181,imagenet-mini/train/n02966687/n02966687_6598.JPEG
22182,imagenet-mini/train/n02966687/n02966687_9677.JPEG
22183,imagenet-mini/train/n02966687/n02966687_13253.JPEG
22184,imagenet-mini/train/n02966687/n02966687_15287.JPEG
22185,imagenet-mini/train/n02966687/n02966687_10469.JPEG
22186,imagenet-mini/train/n02966687/n02966687_9292.JPEG
22187,imagenet-mini/train/n02966687/n02966687_2213.JPEG
22188,imagenet-mini/train/n02966687/n02966687_11704.JPEG
22189,imagenet-mini/train/n02966687/n02966687_9718.JPEG
22190,imagenet-mini/train/n02966687/n02966687_12116.JPEG
22191,imagenet-mini/train/n02168699/n02168699_4547.JPEG
22192,imagenet-mini/train/n02168699/n02168699_7361.JPEG
22193,imagenet-mini/train/n02168699/n02168699_3289.JPEG
22194,imagenet-mini/train/n02168699/n02168699_2177.JPEG
22195,imagenet-mini/train/n02168699/n02168699_1196.JPEG
22196,imagenet-mini/train/n02168699/n02168699_3204.JPEG
22197,imagenet-mini/train/n02168699/n02168699_4575.JPEG
22198,imagenet-mini/train/n02168699/n02168699_80.JPEG
22199,imagenet-mini/train/n02168699/n02168699_363.JPEG
22200,imagenet-mini/train/n02168699/n02168699_7045.JPEG
22201,imagenet-mini/train/n02168699/n02168699_3931.JPEG
22202,imagenet-mini/train/n02168699/n02168699_3975.JPEG
22203,imagenet-mini/train/n02168699/n02168699_613.JPEG
22204,imagenet-mini/train/n02168699/n02168699_14136.JPEG
22205,imagenet-mini/train/n02168699/n02168699_2062.JPEG
22206,imagenet-mini/train/n02168699/n02168699_14016.JPEG
22207,imagenet-mini/train/n02168699/n02168699_9704.JPEG
22208,imagenet-mini/train/n02168699/n02168699_2242.JPEG
22209,imagenet-mini/train/n02168699/n02168699_6268.JPEG
22210,imagenet-mini/train/n02168699/n02168699_11089.JPEG
22211,imagenet-mini/train/n02168699/n02168699_6691.JPEG
22212,imagenet-mini/train/n02168699/n02168699_17235.JPEG
22213,imagenet-mini/train/n02168699/n02168699_7491.JPEG
22214,imagenet-mini/train/n02168699/n02168699_6358.JPEG
22215,imagenet-mini/train/n02168699/n02168699_5806.JPEG
22216,imagenet-mini/train/n02168699/n02168699_13183.JPEG
22217,imagenet-mini/train/n02168699/n02168699_9718.JPEG
22218,imagenet-mini/train/n02168699/n02168699_5127.JPEG
22219,imagenet-mini/train/n02168699/n02168699_1566.JPEG
22220,imagenet-mini/train/n02091032/n02091032_824.JPEG
22221,imagenet-mini/train/n02091032/n02091032_4480.JPEG
22222,imagenet-mini/train/n02091032/n02091032_4731.JPEG
22223,imagenet-mini/train/n02091032/n02091032_12321.JPEG
22224,imagenet-mini/train/n02091032/n02091032_8250.JPEG
22225,imagenet-mini/train/n02091032/n02091032_12241.JPEG
22226,imagenet-mini/train/n02091032/n02091032_3390.JPEG
22227,imagenet-mini/train/n02091032/n02091032_1162.JPEG
22228,imagenet-mini/train/n02091032/n02091032_4144.JPEG
22229,imagenet-mini/train/n02091032/n02091032_1141.JPEG
22230,imagenet-mini/train/n02091032/n02091032_4538.JPEG
22231,imagenet-mini/train/n02091032/n02091032_10815.JPEG
22232,imagenet-mini/train/n02091032/n02091032_4609.JPEG
22233,imagenet-mini/train/n02091032/n02091032_11127.JPEG
22234,imagenet-mini/train/n02091032/n02091032_1756.JPEG
22235,imagenet-mini/train/n02091032/n02091032_7003.JPEG
22236,imagenet-mini/train/n02091032/n02091032_7106.JPEG
22237,imagenet-mini/train/n02091032/n02091032_1546.JPEG
22238,imagenet-mini/train/n02091032/n02091032_722.JPEG
22239,imagenet-mini/train/n02091032/n02091032_9517.JPEG
22240,imagenet-mini/train/n02091032/n02091032_12363.JPEG
22241,imagenet-mini/train/n02091032/n02091032_706.JPEG
22242,imagenet-mini/train/n02091032/n02091032_7498.JPEG
22243,imagenet-mini/train/n02091032/n02091032_495.JPEG
22244,imagenet-mini/train/n02091032/n02091032_757.JPEG
22245,imagenet-mini/train/n02091032/n02091032_1623.JPEG
22246,imagenet-mini/train/n02091032/n02091032_177.JPEG
22247,imagenet-mini/train/n02091032/n02091032_8443.JPEG
22248,imagenet-mini/train/n02091032/n02091032_2842.JPEG
